date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-01-03,0,野狐谷溜池,杵築,八坂,2.25,8737.1,Sentinel-1,DESCENDING
2025-01-03,1,申川溜池,杵築,八坂,2.06,6450.7,Sentinel-1,DESCENDING
2025-01-03,2,白水池,杵築,馬場尾,4.84,29177.3,Sentinel-1,DESCENDING
2025-01-03,3,床並溜池,山香,下,1.65,9406.9,Sentinel-1,DESCENDING
2025-01-03,12,大河内溜池南方の池,大田,白木原,0.92,2480.3,Sentinel-1,DESCENDING
2025-01-03,13,大河内溜池,大田,白木原,2.64,13022.9,Sentinel-1,DESCENDING
2025-01-03,14,黄午渕溜池,大田,永松,0.89,2979.4,Sentinel-1,DESCENDING
2025-01-03,15,俣水1012付近の池,大田,俣水,1.61,7488.6,Sentinel-1,DESCENDING
2025-01-03,16,東下司溜池,杵築,南杵築,0.65,83.3,Sentinel-1,DESCENDING
2025-01-03,17,西下司溜池,杵築,南杵築,1.3,592.2,Sentinel-1,DESCENDING
2025-01-03,18,日指ダム,山香,日指,39.42,237345.9,Sentinel-1,DESCENDING
2025-01-03,19,日指ダム,山香,日指,12.57,60935.5,Sentinel-1,DESCENDING
2025-01-03,20,楠溜池,山香,吉野渡,7.11,18778.5,Sentinel-1,DESCENDING
2025-01-03,21,石山ダム,杵築,溝井,10.73,41672.5,Sentinel-1,DESCENDING
2025-01-03,22,尾払溜池,杵築,守江,7.07,44415.2,Sentinel-1,DESCENDING
2025-01-03,23,鍋倉ダム,杵築,守江,9.42,52839.7,Sentinel-1,DESCENDING
2025-01-03,24,糠味噌溜池,杵築,日野,1.69,3066.8,Sentinel-1,DESCENDING
2025-01-03,25,弁天池,杵築,溝井,4.32,24258.6,Sentinel-1,DESCENDING
2025-01-03,26,山迫溜池,杵築,鴨川,2.08,7915.5,Sentinel-1,DESCENDING
2025-01-03,27,スネコスリ溜池,杵築,猪尾,5.54,30174.9,Sentinel-1,DESCENDING
2025-01-03,28,中ノ池溜池,杵築,溝井,0.91,3363.4,Sentinel-1,DESCENDING
2025-01-03,29,立尻溜池,杵築,溝井,1.61,7774.1,Sentinel-1,DESCENDING
2025-01-03,30,本庄新池,杵築,本庄,3.53,18230.5,Sentinel-1,DESCENDING
2025-01-03,31,双子溜池,杵築,本庄,2.7,14230.0,Sentinel-1,DESCENDING
2025-01-03,32,大台溜池,杵築,本庄,5.22,26794.6,Sentinel-1,DESCENDING
2025-01-03,33,夫婦池南部,杵築,熊野,1.43,4176.7,Sentinel-1,DESCENDING
2025-01-03,34,夫婦池北部,杵築,熊野,2.44,10908.0,Sentinel-1,DESCENDING
2025-01-03,35,新宮溜池,杵築,日野,3.81,16800.0,Sentinel-1,DESCENDING
2025-01-03,43,轟溜池,杵築,船部,2.04,8895.4,Sentinel-1,DESCENDING
2025-01-03,48,申川溜池北方の池,杵築,八坂,0.49,1214.3,Sentinel-1,DESCENDING
