date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2026-07-28,0,野狐谷溜池,杵築,八坂,2.25,6684.9,Sentinel-1,DESCENDING
2026-07-28,1,申川溜池,杵築,八坂,2.06,4171.2,Sentinel-1,DESCENDING
2026-07-28,2,白水池,杵築,馬場尾,4.84,27648.6,Sentinel-1,DESCENDING
2026-07-28,3,床並溜池,山香,下,1.65,8189.9,Sentinel-1,DESCENDING
2026-07-28,12,大河内溜池南方の池,大田,白木原,0.92,1231.5,Sentinel-1,DESCENDING
2026-07-28,13,大河内溜池,大田,白木原,2.64,12468.0,Sentinel-1,DESCENDING
2026-07-28,14,黄午渕溜池,大田,永松,0.89,2636.7,Sentinel-1,DESCENDING
2026-07-28,15,俣水1012付近の池,大田,俣水,1.61,6028.5,Sentinel-1,DESCENDING
2026-07-28,16,東下司溜池,杵築,南杵築,0.65,749.3,Sentinel-1,DESCENDING
2026-07-28,17,西下司溜池,杵築,南杵築,1.3,3771.1,Sentinel-1,DESCENDING
2026-07-28,18,日指ダム,山香,日指,39.42,223576.4,Sentinel-1,DESCENDING
2026-07-28,19,日指ダム,山香,日指,12.57,57271.5,Sentinel-1,DESCENDING
2026-07-28,20,楠溜池,山香,吉野渡,7.11,38812.1,Sentinel-1,DESCENDING
2026-07-28,21,石山ダム,杵築,溝井,10.73,38121.7,Sentinel-1,DESCENDING
2026-07-28,22,尾払溜池,杵築,守江,7.07,37984.2,Sentinel-1,DESCENDING
2026-07-28,23,鍋倉ダム,杵築,守江,9.42,51969.5,Sentinel-1,DESCENDING
2026-07-28,24,糠味噌溜池,杵築,日野,1.69,582.9,Sentinel-1,DESCENDING
2026-07-28,25,弁天池,杵築,溝井,4.32,20652.4,Sentinel-1,DESCENDING
2026-07-28,26,山迫溜池,杵築,鴨川,2.08,4872.4,Sentinel-1,DESCENDING
2026-07-28,27,スネコスリ溜池,杵築,猪尾,5.54,26912.6,Sentinel-1,DESCENDING
2026-07-28,28,中ノ池溜池,杵築,溝井,0.91,3042.9,Sentinel-1,DESCENDING
2026-07-28,29,立尻溜池,杵築,溝井,1.61,5095.9,Sentinel-1,DESCENDING
2026-07-28,30,本庄新池,杵築,本庄,3.53,1115.1,Sentinel-1,DESCENDING
2026-07-28,31,双子溜池,杵築,本庄,2.7,13617.2,Sentinel-1,DESCENDING
2026-07-28,32,大台溜池,杵築,本庄,5.22,25943.9,Sentinel-1,DESCENDING
2026-07-28,33,夫婦池南部,杵築,熊野,1.43,2414.1,Sentinel-1,DESCENDING
2026-07-28,34,夫婦池北部,杵築,熊野,2.44,10196.5,Sentinel-1,DESCENDING
2026-07-28,35,新宮溜池,杵築,日野,3.81,17112.6,Sentinel-1,DESCENDING
2026-07-28,43,轟溜池,杵築,船部,2.04,7585.4,Sentinel-1,DESCENDING
2026-07-28,48,申川溜池北方の池,杵築,八坂,0.49,1330.2,Sentinel-1,DESCENDING
