date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2026-07-22,28,中ノ池溜池,杵築,溝井,0.91,556.2,Sentinel-1,ASCENDING
2026-07-22,29,立尻溜池,杵築,溝井,1.61,4489.1,Sentinel-1,ASCENDING
2026-07-22,30,本庄新池,杵築,本庄,3.53,2149.6,Sentinel-1,ASCENDING
2026-07-22,31,双子溜池,杵築,本庄,2.7,14815.6,Sentinel-1,ASCENDING
2026-07-22,32,大台溜池,杵築,本庄,5.22,25700.1,Sentinel-1,ASCENDING
2026-07-22,33,夫婦池南部,杵築,熊野,1.43,4004.9,Sentinel-1,ASCENDING
2026-07-22,34,夫婦池北部,杵築,熊野,2.44,11615.2,Sentinel-1,ASCENDING
2026-07-22,35,新宮溜池,杵築,日野,3.81,13871.5,Sentinel-1,ASCENDING
2026-07-22,43,轟溜池,杵築,船部,2.04,8827.5,Sentinel-1,ASCENDING
2026-07-22,48,申川溜池北方の池,杵築,八坂,0.49,1416.7,Sentinel-1,ASCENDING
