date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2024-12-10,0,野狐谷溜池,杵築,八坂,2.25,8914.7,Sentinel-1,DESCENDING
2024-12-10,1,申川溜池,杵築,八坂,2.06,7056.2,Sentinel-1,DESCENDING
2024-12-10,2,白水池,杵築,馬場尾,4.84,29306.6,Sentinel-1,DESCENDING
2024-12-10,3,床並溜池,山香,下,1.65,8173.9,Sentinel-1,DESCENDING
2024-12-10,12,大河内溜池南方の池,大田,白木原,0.92,1662.8,Sentinel-1,DESCENDING
2024-12-10,13,大河内溜池,大田,白木原,2.64,12810.0,Sentinel-1,DESCENDING
2024-12-10,14,黄午渕溜池,大田,永松,0.89,3087.3,Sentinel-1,DESCENDING
2024-12-10,15,俣水1012付近の池,大田,俣水,1.61,7664.4,Sentinel-1,DESCENDING
2024-12-10,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2024-12-10,17,西下司溜池,杵築,南杵築,1.3,1557.3,Sentinel-1,DESCENDING
2024-12-10,18,日指ダム,山香,日指,39.42,232748.5,Sentinel-1,DESCENDING
2024-12-10,19,日指ダム,山香,日指,12.57,57515.6,Sentinel-1,DESCENDING
2024-12-10,20,楠溜池,山香,吉野渡,7.11,22647.9,Sentinel-1,DESCENDING
2024-12-10,21,石山ダム,杵築,溝井,10.73,41103.9,Sentinel-1,DESCENDING
2024-12-10,22,尾払溜池,杵築,守江,7.07,44633.5,Sentinel-1,DESCENDING
2024-12-10,23,鍋倉ダム,杵築,守江,9.42,55063.8,Sentinel-1,DESCENDING
2024-12-10,24,糠味噌溜池,杵築,日野,1.69,2932.6,Sentinel-1,DESCENDING
2024-12-10,25,弁天池,杵築,溝井,4.32,24662.7,Sentinel-1,DESCENDING
2024-12-10,26,山迫溜池,杵築,鴨川,2.08,7936.1,Sentinel-1,DESCENDING
2024-12-10,27,スネコスリ溜池,杵築,猪尾,5.54,30629.1,Sentinel-1,DESCENDING
2024-12-10,28,中ノ池溜池,杵築,溝井,0.91,2437.0,Sentinel-1,DESCENDING
2024-12-10,29,立尻溜池,杵築,溝井,1.61,7249.5,Sentinel-1,DESCENDING
2024-12-10,30,本庄新池,杵築,本庄,3.53,16752.7,Sentinel-1,DESCENDING
2024-12-10,31,双子溜池,杵築,本庄,2.7,14368.4,Sentinel-1,DESCENDING
2024-12-10,32,大台溜池,杵築,本庄,5.22,26400.6,Sentinel-1,DESCENDING
2024-12-10,33,夫婦池南部,杵築,熊野,1.43,4966.2,Sentinel-1,DESCENDING
2024-12-10,34,夫婦池北部,杵築,熊野,2.44,11035.3,Sentinel-1,DESCENDING
2024-12-10,35,新宮溜池,杵築,日野,3.81,18957.6,Sentinel-1,DESCENDING
2024-12-10,43,轟溜池,杵築,船部,2.04,8374.9,Sentinel-1,DESCENDING
2024-12-10,48,申川溜池北方の池,杵築,八坂,0.49,914.0,Sentinel-1,DESCENDING
