date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2026-05-05,28,中ノ池溜池,杵築,溝井,0.91,316.0,Sentinel-1,ASCENDING
2026-05-05,29,立尻溜池,杵築,溝井,1.61,4879.8,Sentinel-1,ASCENDING
2026-05-05,30,本庄新池,杵築,本庄,3.53,5093.4,Sentinel-1,ASCENDING
2026-05-05,31,双子溜池,杵築,本庄,2.7,14683.1,Sentinel-1,ASCENDING
2026-05-05,32,大台溜池,杵築,本庄,5.22,26476.0,Sentinel-1,ASCENDING
2026-05-05,33,夫婦池南部,杵築,熊野,1.43,4039.5,Sentinel-1,ASCENDING
2026-05-05,34,夫婦池北部,杵築,熊野,2.44,11517.9,Sentinel-1,ASCENDING
2026-05-05,35,新宮溜池,杵築,日野,3.81,13818.9,Sentinel-1,ASCENDING
2026-05-05,43,轟溜池,杵築,船部,2.04,9281.8,Sentinel-1,ASCENDING
2026-05-05,48,申川溜池北方の池,杵築,八坂,0.49,1303.4,Sentinel-1,ASCENDING
