date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2026-05-29,0,野狐谷溜池,杵築,八坂,2.25,0.0,Sentinel-1,DESCENDING
2026-05-29,1,申川溜池,杵築,八坂,2.06,0.0,Sentinel-1,DESCENDING
2026-05-29,2,白水池,杵築,馬場尾,4.84,0.0,Sentinel-1,DESCENDING
2026-05-29,3,床並溜池,山香,下,1.65,0.0,Sentinel-1,DESCENDING
2026-05-29,12,大河内溜池南方の池,大田,白木原,0.92,0.0,Sentinel-1,DESCENDING
2026-05-29,13,大河内溜池,大田,白木原,2.64,0.0,Sentinel-1,DESCENDING
2026-05-29,14,黄午渕溜池,大田,永松,0.89,0.0,Sentinel-1,DESCENDING
2026-05-29,15,俣水1012付近の池,大田,俣水,1.61,0.0,Sentinel-1,DESCENDING
2026-05-29,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2026-05-29,17,西下司溜池,杵築,南杵築,1.3,0.0,Sentinel-1,DESCENDING
2026-05-29,18,日指ダム,山香,日指,39.42,0.0,Sentinel-1,DESCENDING
2026-05-29,19,日指ダム,山香,日指,12.57,0.0,Sentinel-1,DESCENDING
2026-05-29,20,楠溜池,山香,吉野渡,7.11,0.0,Sentinel-1,DESCENDING
2026-05-29,21,石山ダム,杵築,溝井,10.73,0.0,Sentinel-1,DESCENDING
2026-05-29,22,尾払溜池,杵築,守江,7.07,0.0,Sentinel-1,DESCENDING
2026-05-29,23,鍋倉ダム,杵築,守江,9.42,0.0,Sentinel-1,DESCENDING
2026-05-29,24,糠味噌溜池,杵築,日野,1.69,0.0,Sentinel-1,DESCENDING
2026-05-29,25,弁天池,杵築,溝井,4.32,0.0,Sentinel-1,DESCENDING
2026-05-29,26,山迫溜池,杵築,鴨川,2.08,0.0,Sentinel-1,DESCENDING
2026-05-29,27,スネコスリ溜池,杵築,猪尾,5.54,0.0,Sentinel-1,DESCENDING
2026-05-29,28,中ノ池溜池,杵築,溝井,0.91,0.0,Sentinel-1,DESCENDING
2026-05-29,29,立尻溜池,杵築,溝井,1.61,0.0,Sentinel-1,DESCENDING
2026-05-29,30,本庄新池,杵築,本庄,3.53,0.0,Sentinel-1,DESCENDING
2026-05-29,31,双子溜池,杵築,本庄,2.7,0.0,Sentinel-1,DESCENDING
2026-05-29,32,大台溜池,杵築,本庄,5.22,0.0,Sentinel-1,DESCENDING
2026-05-29,33,夫婦池南部,杵築,熊野,1.43,0.0,Sentinel-1,DESCENDING
2026-05-29,34,夫婦池北部,杵築,熊野,2.44,0.0,Sentinel-1,DESCENDING
2026-05-29,35,新宮溜池,杵築,日野,3.81,0.0,Sentinel-1,DESCENDING
2026-05-29,43,轟溜池,杵築,船部,2.04,0.0,Sentinel-1,DESCENDING
2026-05-29,48,申川溜池北方の池,杵築,八坂,0.49,0.0,Sentinel-1,DESCENDING
2026-05-29,0,野狐谷溜池,杵築,八坂,2.25,7792.9,Sentinel-1,ASCENDING
2026-05-29,1,申川溜池,杵築,八坂,2.06,3630.3,Sentinel-1,ASCENDING
2026-05-29,2,白水池,杵築,馬場尾,4.84,29913.4,Sentinel-1,ASCENDING
2026-05-29,3,床並溜池,山香,下,1.65,5510.0,Sentinel-1,ASCENDING
2026-05-29,12,大河内溜池南方の池,大田,白木原,0.92,872.8,Sentinel-1,ASCENDING
2026-05-29,13,大河内溜池,大田,白木原,2.64,6974.1,Sentinel-1,ASCENDING
2026-05-29,14,黄午渕溜池,大田,永松,0.89,498.8,Sentinel-1,ASCENDING
2026-05-29,15,俣水1012付近の池,大田,俣水,1.61,480.7,Sentinel-1,ASCENDING
2026-05-29,16,東下司溜池,杵築,南杵築,0.65,1556.6,Sentinel-1,ASCENDING
2026-05-29,17,西下司溜池,杵築,南杵築,1.3,4203.7,Sentinel-1,ASCENDING
2026-05-29,18,日指ダム,山香,日指,39.42,233095.7,Sentinel-1,ASCENDING
2026-05-29,19,日指ダム,山香,日指,12.57,57809.4,Sentinel-1,ASCENDING
2026-05-29,20,楠溜池,山香,吉野渡,7.11,40814.3,Sentinel-1,ASCENDING
2026-05-29,21,石山ダム,杵築,溝井,10.73,37583.5,Sentinel-1,ASCENDING
2026-05-29,22,尾払溜池,杵築,守江,7.07,39426.8,Sentinel-1,ASCENDING
2026-05-29,23,鍋倉ダム,杵築,守江,9.42,46691.6,Sentinel-1,ASCENDING
2026-05-29,24,糠味噌溜池,杵築,日野,1.69,3175.5,Sentinel-1,ASCENDING
2026-05-29,25,弁天池,杵築,溝井,4.32,17867.4,Sentinel-1,ASCENDING
2026-05-29,26,山迫溜池,杵築,鴨川,2.08,7146.8,Sentinel-1,ASCENDING
2026-05-29,27,スネコスリ溜池,杵築,猪尾,5.54,26767.6,Sentinel-1,ASCENDING
2026-05-29,28,中ノ池溜池,杵築,溝井,0.91,56.8,Sentinel-1,ASCENDING
2026-05-29,29,立尻溜池,杵築,溝井,1.61,2377.2,Sentinel-1,ASCENDING
2026-05-29,30,本庄新池,杵築,本庄,3.53,3409.3,Sentinel-1,ASCENDING
2026-05-29,31,双子溜池,杵築,本庄,2.7,12101.2,Sentinel-1,ASCENDING
2026-05-29,32,大台溜池,杵築,本庄,5.22,24824.9,Sentinel-1,ASCENDING
2026-05-29,33,夫婦池南部,杵築,熊野,1.43,3966.7,Sentinel-1,ASCENDING
2026-05-29,34,夫婦池北部,杵築,熊野,2.44,11260.3,Sentinel-1,ASCENDING
2026-05-29,35,新宮溜池,杵築,日野,3.81,11681.6,Sentinel-1,ASCENDING
2026-05-29,43,轟溜池,杵築,船部,2.04,5081.3,Sentinel-1,ASCENDING
2026-05-29,48,申川溜池北方の池,杵築,八坂,0.49,999.8,Sentinel-1,ASCENDING
