date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-07-14,0,野狐谷溜池,杵築,八坂,2.25,7661.0,Sentinel-1,DESCENDING
2025-07-14,1,申川溜池,杵築,八坂,2.06,4029.9,Sentinel-1,DESCENDING
2025-07-14,2,白水池,杵築,馬場尾,4.84,28226.4,Sentinel-1,DESCENDING
2025-07-14,3,床並溜池,山香,下,1.65,8334.4,Sentinel-1,DESCENDING
2025-07-14,12,大河内溜池南方の池,大田,白木原,0.92,1559.5,Sentinel-1,DESCENDING
2025-07-14,13,大河内溜池,大田,白木原,2.64,10941.5,Sentinel-1,DESCENDING
2025-07-14,14,黄午渕溜池,大田,永松,0.89,2958.2,Sentinel-1,DESCENDING
2025-07-14,15,俣水1012付近の池,大田,俣水,1.61,4282.3,Sentinel-1,DESCENDING
2025-07-14,16,東下司溜池,杵築,南杵築,0.65,333.0,Sentinel-1,DESCENDING
2025-07-14,17,西下司溜池,杵築,南杵築,1.3,4286.9,Sentinel-1,DESCENDING
2025-07-14,18,日指ダム,山香,日指,39.42,217123.4,Sentinel-1,DESCENDING
2025-07-14,19,日指ダム,山香,日指,12.57,52271.4,Sentinel-1,DESCENDING
2025-07-14,20,楠溜池,山香,吉野渡,7.11,40690.6,Sentinel-1,DESCENDING
2025-07-14,21,石山ダム,杵築,溝井,10.73,37118.9,Sentinel-1,DESCENDING
2025-07-14,22,尾払溜池,杵築,守江,7.07,44588.2,Sentinel-1,DESCENDING
2025-07-14,23,鍋倉ダム,杵築,守江,9.42,51517.1,Sentinel-1,DESCENDING
2025-07-14,24,糠味噌溜池,杵築,日野,1.69,101.6,Sentinel-1,DESCENDING
2025-07-14,25,弁天池,杵築,溝井,4.32,22554.1,Sentinel-1,DESCENDING
2025-07-14,26,山迫溜池,杵築,鴨川,2.08,6597.2,Sentinel-1,DESCENDING
2025-07-14,27,スネコスリ溜池,杵築,猪尾,5.54,28705.2,Sentinel-1,DESCENDING
2025-07-14,28,中ノ池溜池,杵築,溝井,0.91,2275.8,Sentinel-1,DESCENDING
2025-07-14,29,立尻溜池,杵築,溝井,1.61,6563.1,Sentinel-1,DESCENDING
2025-07-14,30,本庄新池,杵築,本庄,3.53,16385.5,Sentinel-1,DESCENDING
2025-07-14,31,双子溜池,杵築,本庄,2.7,13517.0,Sentinel-1,DESCENDING
2025-07-14,32,大台溜池,杵築,本庄,5.22,26126.7,Sentinel-1,DESCENDING
2025-07-14,33,夫婦池南部,杵築,熊野,1.43,3269.6,Sentinel-1,DESCENDING
2025-07-14,34,夫婦池北部,杵築,熊野,2.44,11369.0,Sentinel-1,DESCENDING
2025-07-14,35,新宮溜池,杵築,日野,3.81,16830.7,Sentinel-1,DESCENDING
2025-07-14,43,轟溜池,杵築,船部,2.04,7890.6,Sentinel-1,DESCENDING
2025-07-14,48,申川溜池北方の池,杵築,八坂,0.49,1329.5,Sentinel-1,DESCENDING
