date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-07-02,0,野狐谷溜池,杵築,八坂,2.25,7660.4,Sentinel-1,DESCENDING
2025-07-02,1,申川溜池,杵築,八坂,2.06,4822.8,Sentinel-1,DESCENDING
2025-07-02,2,白水池,杵築,馬場尾,4.84,28081.2,Sentinel-1,DESCENDING
2025-07-02,3,床並溜池,山香,下,1.65,7764.5,Sentinel-1,DESCENDING
2025-07-02,12,大河内溜池南方の池,大田,白木原,0.92,1814.1,Sentinel-1,DESCENDING
2025-07-02,13,大河内溜池,大田,白木原,2.64,12143.6,Sentinel-1,DESCENDING
2025-07-02,14,黄午渕溜池,大田,永松,0.89,3201.1,Sentinel-1,DESCENDING
2025-07-02,15,俣水1012付近の池,大田,俣水,1.61,4715.7,Sentinel-1,DESCENDING
2025-07-02,16,東下司溜池,杵築,南杵築,0.65,499.5,Sentinel-1,DESCENDING
2025-07-02,17,西下司溜池,杵築,南杵築,1.3,3399.3,Sentinel-1,DESCENDING
2025-07-02,18,日指ダム,山香,日指,39.42,233023.0,Sentinel-1,DESCENDING
2025-07-02,19,日指ダム,山香,日指,12.57,55757.2,Sentinel-1,DESCENDING
2025-07-02,20,楠溜池,山香,吉野渡,7.11,42783.1,Sentinel-1,DESCENDING
2025-07-02,21,石山ダム,杵築,溝井,10.73,40934.6,Sentinel-1,DESCENDING
2025-07-02,22,尾払溜池,杵築,守江,7.07,43716.1,Sentinel-1,DESCENDING
2025-07-02,23,鍋倉ダム,杵築,守江,9.42,54937.8,Sentinel-1,DESCENDING
2025-07-02,24,糠味噌溜池,杵築,日野,1.69,416.3,Sentinel-1,DESCENDING
2025-07-02,25,弁天池,杵築,溝井,4.32,22124.8,Sentinel-1,DESCENDING
2025-07-02,26,山迫溜池,杵築,鴨川,2.08,6269.8,Sentinel-1,DESCENDING
2025-07-02,27,スネコスリ溜池,杵築,猪尾,5.54,28199.7,Sentinel-1,DESCENDING
2025-07-02,28,中ノ池溜池,杵築,溝井,0.91,2572.8,Sentinel-1,DESCENDING
2025-07-02,29,立尻溜池,杵築,溝井,1.61,6912.0,Sentinel-1,DESCENDING
2025-07-02,30,本庄新池,杵築,本庄,3.53,15844.2,Sentinel-1,DESCENDING
2025-07-02,31,双子溜池,杵築,本庄,2.7,13215.0,Sentinel-1,DESCENDING
2025-07-02,32,大台溜池,杵築,本庄,5.22,25190.5,Sentinel-1,DESCENDING
2025-07-02,33,夫婦池南部,杵築,熊野,1.43,3359.0,Sentinel-1,DESCENDING
2025-07-02,34,夫婦池北部,杵築,熊野,2.44,10543.6,Sentinel-1,DESCENDING
2025-07-02,35,新宮溜池,杵築,日野,3.81,16506.1,Sentinel-1,DESCENDING
2025-07-02,43,轟溜池,杵築,船部,2.04,7011.7,Sentinel-1,DESCENDING
2025-07-02,48,申川溜池北方の池,杵築,八坂,0.49,1496.0,Sentinel-1,DESCENDING
