date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2026-02-15,0,野狐谷溜池,杵築,八坂,2.25,2905.5,Sentinel-1,DESCENDING
2026-02-15,1,申川溜池,杵築,八坂,2.06,5686.5,Sentinel-1,DESCENDING
2026-02-15,2,白水池,杵築,馬場尾,4.84,26071.0,Sentinel-1,DESCENDING
2026-02-15,3,床並溜池,山香,下,1.65,4155.0,Sentinel-1,DESCENDING
2026-02-15,12,大河内溜池南方の池,大田,白木原,0.92,831.4,Sentinel-1,DESCENDING
2026-02-15,13,大河内溜池,大田,白木原,2.64,11376.5,Sentinel-1,DESCENDING
2026-02-15,14,黄午渕溜池,大田,永松,0.89,3417.3,Sentinel-1,DESCENDING
2026-02-15,15,俣水1012付近の池,大田,俣水,1.61,5531.7,Sentinel-1,DESCENDING
2026-02-15,16,東下司溜池,杵築,南杵築,0.65,582.8,Sentinel-1,DESCENDING
2026-02-15,17,西下司溜池,杵築,南杵築,1.3,2373.8,Sentinel-1,DESCENDING
2026-02-15,18,日指ダム,山香,日指,39.42,227075.5,Sentinel-1,DESCENDING
2026-02-15,19,日指ダム,山香,日指,12.57,51733.5,Sentinel-1,DESCENDING
2026-02-15,20,楠溜池,山香,吉野渡,7.11,23022.7,Sentinel-1,DESCENDING
2026-02-15,21,石山ダム,杵築,溝井,10.73,27248.6,Sentinel-1,DESCENDING
2026-02-15,22,尾払溜池,杵築,守江,7.07,40923.2,Sentinel-1,DESCENDING
2026-02-15,23,鍋倉ダム,杵築,守江,9.42,37619.1,Sentinel-1,DESCENDING
2026-02-15,24,糠味噌溜池,杵築,日野,1.69,4198.8,Sentinel-1,DESCENDING
2026-02-15,25,弁天池,杵築,溝井,4.32,15261.2,Sentinel-1,DESCENDING
2026-02-15,26,山迫溜池,杵築,鴨川,2.08,6768.8,Sentinel-1,DESCENDING
2026-02-15,27,スネコスリ溜池,杵築,猪尾,5.54,28952.7,Sentinel-1,DESCENDING
2026-02-15,28,中ノ池溜池,杵築,溝井,0.91,1029.2,Sentinel-1,DESCENDING
2026-02-15,29,立尻溜池,杵築,溝井,1.61,7184.6,Sentinel-1,DESCENDING
2026-02-15,30,本庄新池,杵築,本庄,3.53,1196.7,Sentinel-1,DESCENDING
2026-02-15,31,双子溜池,杵築,本庄,2.7,15135.5,Sentinel-1,DESCENDING
2026-02-15,32,大台溜池,杵築,本庄,5.22,25697.1,Sentinel-1,DESCENDING
2026-02-15,33,夫婦池南部,杵築,熊野,1.43,3606.6,Sentinel-1,DESCENDING
2026-02-15,34,夫婦池北部,杵築,熊野,2.44,11290.3,Sentinel-1,DESCENDING
2026-02-15,35,新宮溜池,杵築,日野,3.81,11934.0,Sentinel-1,DESCENDING
2026-02-15,43,轟溜池,杵築,船部,2.04,8196.7,Sentinel-1,DESCENDING
2026-02-15,48,申川溜池北方の池,杵築,八坂,0.49,782.4,Sentinel-1,DESCENDING
