date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-05-27,0,野狐谷溜池,杵築,八坂,2.25,7894.1,Sentinel-1,DESCENDING
2025-05-27,1,申川溜池,杵築,八坂,2.06,7012.2,Sentinel-1,DESCENDING
2025-05-27,2,白水池,杵築,馬場尾,4.84,29026.8,Sentinel-1,DESCENDING
2025-05-27,3,床並溜池,山香,下,1.65,8184.6,Sentinel-1,DESCENDING
2025-05-27,12,大河内溜池南方の池,大田,白木原,0.92,2281.0,Sentinel-1,DESCENDING
2025-05-27,13,大河内溜池,大田,白木原,2.64,11898.1,Sentinel-1,DESCENDING
2025-05-27,14,黄午渕溜池,大田,永松,0.89,2709.8,Sentinel-1,DESCENDING
2025-05-27,15,俣水1012付近の池,大田,俣水,1.61,6153.7,Sentinel-1,DESCENDING
2025-05-27,16,東下司溜池,杵築,南杵築,0.65,333.0,Sentinel-1,DESCENDING
2025-05-27,17,西下司溜池,杵築,南杵築,1.3,4590.9,Sentinel-1,DESCENDING
2025-05-27,18,日指ダム,山香,日指,39.42,237364.8,Sentinel-1,DESCENDING
2025-05-27,19,日指ダム,山香,日指,12.57,57842.7,Sentinel-1,DESCENDING
2025-05-27,20,楠溜池,山香,吉野渡,7.11,40355.1,Sentinel-1,DESCENDING
2025-05-27,21,石山ダム,杵築,溝井,10.73,41279.9,Sentinel-1,DESCENDING
2025-05-27,22,尾払溜池,杵築,守江,7.07,44160.9,Sentinel-1,DESCENDING
2025-05-27,23,鍋倉ダム,杵築,守江,9.42,52370.3,Sentinel-1,DESCENDING
2025-05-27,24,糠味噌溜池,杵築,日野,1.69,1343.0,Sentinel-1,DESCENDING
2025-05-27,25,弁天池,杵築,溝井,4.32,24639.8,Sentinel-1,DESCENDING
2025-05-27,26,山迫溜池,杵築,鴨川,2.08,5776.2,Sentinel-1,DESCENDING
2025-05-27,27,スネコスリ溜池,杵築,猪尾,5.54,26668.3,Sentinel-1,DESCENDING
2025-05-27,28,中ノ池溜池,杵築,溝井,0.91,1625.2,Sentinel-1,DESCENDING
2025-05-27,29,立尻溜池,杵築,溝井,1.61,6352.2,Sentinel-1,DESCENDING
2025-05-27,30,本庄新池,杵築,本庄,3.53,16516.7,Sentinel-1,DESCENDING
2025-05-27,31,双子溜池,杵築,本庄,2.7,14256.4,Sentinel-1,DESCENDING
2025-05-27,32,大台溜池,杵築,本庄,5.22,27317.9,Sentinel-1,DESCENDING
2025-05-27,33,夫婦池南部,杵築,熊野,1.43,3527.9,Sentinel-1,DESCENDING
2025-05-27,34,夫婦池北部,杵築,熊野,2.44,10708.1,Sentinel-1,DESCENDING
2025-05-27,35,新宮溜池,杵築,日野,3.81,18448.2,Sentinel-1,DESCENDING
2025-05-27,43,轟溜池,杵築,船部,2.04,6704.9,Sentinel-1,DESCENDING
2025-05-27,48,申川溜池北方の池,杵築,八坂,0.49,1116.7,Sentinel-1,DESCENDING
