date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2024-10-23,0,野狐谷溜池,杵築,八坂,2.25,8818.0,Sentinel-1,DESCENDING
2024-10-23,1,申川溜池,杵築,八坂,2.06,6648.8,Sentinel-1,DESCENDING
2024-10-23,2,白水池,杵築,馬場尾,4.84,28698.5,Sentinel-1,DESCENDING
2024-10-23,3,床並溜池,山香,下,1.65,7933.8,Sentinel-1,DESCENDING
2024-10-23,12,大河内溜池南方の池,大田,白木原,0.92,1943.9,Sentinel-1,DESCENDING
2024-10-23,13,大河内溜池,大田,白木原,2.64,11032.2,Sentinel-1,DESCENDING
2024-10-23,14,黄午渕溜池,大田,永松,0.89,3103.6,Sentinel-1,DESCENDING
2024-10-23,15,俣水1012付近の池,大田,俣水,1.61,6047.4,Sentinel-1,DESCENDING
2024-10-23,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2024-10-23,17,西下司溜池,杵築,南杵築,1.3,470.8,Sentinel-1,DESCENDING
2024-10-23,18,日指ダム,山香,日指,39.42,215259.0,Sentinel-1,DESCENDING
2024-10-23,19,日指ダム,山香,日指,12.57,51485.0,Sentinel-1,DESCENDING
2024-10-23,20,楠溜池,山香,吉野渡,7.11,40408.3,Sentinel-1,DESCENDING
2024-10-23,21,石山ダム,杵築,溝井,10.73,40970.2,Sentinel-1,DESCENDING
2024-10-23,22,尾払溜池,杵築,守江,7.07,45129.6,Sentinel-1,DESCENDING
2024-10-23,23,鍋倉ダム,杵築,守江,9.42,53260.8,Sentinel-1,DESCENDING
2024-10-23,24,糠味噌溜池,杵築,日野,1.69,2858.8,Sentinel-1,DESCENDING
2024-10-23,25,弁天池,杵築,溝井,4.32,23880.9,Sentinel-1,DESCENDING
2024-10-23,26,山迫溜池,杵築,鴨川,2.08,6866.5,Sentinel-1,DESCENDING
2024-10-23,27,スネコスリ溜池,杵築,猪尾,5.54,28936.4,Sentinel-1,DESCENDING
2024-10-23,28,中ノ池溜池,杵築,溝井,0.91,2158.3,Sentinel-1,DESCENDING
2024-10-23,29,立尻溜池,杵築,溝井,1.61,6157.0,Sentinel-1,DESCENDING
2024-10-23,30,本庄新池,杵築,本庄,3.53,13713.6,Sentinel-1,DESCENDING
2024-10-23,31,双子溜池,杵築,本庄,2.7,13939.4,Sentinel-1,DESCENDING
2024-10-23,32,大台溜池,杵築,本庄,5.22,26145.6,Sentinel-1,DESCENDING
2024-10-23,33,夫婦池南部,杵築,熊野,1.43,3852.4,Sentinel-1,DESCENDING
2024-10-23,34,夫婦池北部,杵築,熊野,2.44,11371.3,Sentinel-1,DESCENDING
2024-10-23,35,新宮溜池,杵築,日野,3.81,18542.2,Sentinel-1,DESCENDING
2024-10-23,43,轟溜池,杵築,船部,2.04,1789.7,Sentinel-1,DESCENDING
2024-10-23,48,申川溜池北方の池,杵築,八坂,0.49,1213.3,Sentinel-1,DESCENDING
