date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-12-29,0,野狐谷溜池,杵築,八坂,2.25,4735.3,Sentinel-1,DESCENDING
2025-12-29,1,申川溜池,杵築,八坂,2.06,6333.2,Sentinel-1,DESCENDING
2025-12-29,2,白水池,杵築,馬場尾,4.84,26485.2,Sentinel-1,DESCENDING
2025-12-29,3,床並溜池,山香,下,1.65,4580.0,Sentinel-1,DESCENDING
2025-12-29,12,大河内溜池南方の池,大田,白木原,0.92,1247.1,Sentinel-1,DESCENDING
2025-12-29,13,大河内溜池,大田,白木原,2.64,11357.2,Sentinel-1,DESCENDING
2025-12-29,14,黄午渕溜池,大田,永松,0.89,3468.5,Sentinel-1,DESCENDING
2025-12-29,15,俣水1012付近の池,大田,俣水,1.61,6688.6,Sentinel-1,DESCENDING
2025-12-29,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2025-12-29,17,西下司溜池,杵築,南杵築,1.3,83.3,Sentinel-1,DESCENDING
2025-12-29,18,日指ダム,山香,日指,39.42,208855.4,Sentinel-1,DESCENDING
2025-12-29,19,日指ダム,山香,日指,12.57,47061.1,Sentinel-1,DESCENDING
2025-12-29,20,楠溜池,山香,吉野渡,7.11,21395.6,Sentinel-1,DESCENDING
2025-12-29,21,石山ダム,杵築,溝井,10.73,30840.5,Sentinel-1,DESCENDING
2025-12-29,22,尾払溜池,杵築,守江,7.07,44410.9,Sentinel-1,DESCENDING
2025-12-29,23,鍋倉ダム,杵築,守江,9.42,43293.0,Sentinel-1,DESCENDING
2025-12-29,24,糠味噌溜池,杵築,日野,1.69,4044.4,Sentinel-1,DESCENDING
2025-12-29,25,弁天池,杵築,溝井,4.32,16868.5,Sentinel-1,DESCENDING
2025-12-29,26,山迫溜池,杵築,鴨川,2.08,7304.5,Sentinel-1,DESCENDING
2025-12-29,27,スネコスリ溜池,杵築,猪尾,5.54,29859.8,Sentinel-1,DESCENDING
2025-12-29,28,中ノ池溜池,杵築,溝井,0.91,2285.9,Sentinel-1,DESCENDING
2025-12-29,29,立尻溜池,杵築,溝井,1.61,6898.6,Sentinel-1,DESCENDING
2025-12-29,30,本庄新池,杵築,本庄,3.53,2441.1,Sentinel-1,DESCENDING
2025-12-29,31,双子溜池,杵築,本庄,2.7,14270.8,Sentinel-1,DESCENDING
2025-12-29,32,大台溜池,杵築,本庄,5.22,27942.7,Sentinel-1,DESCENDING
2025-12-29,33,夫婦池南部,杵築,熊野,1.43,3966.7,Sentinel-1,DESCENDING
2025-12-29,34,夫婦池北部,杵築,熊野,2.44,10274.2,Sentinel-1,DESCENDING
2025-12-29,35,新宮溜池,杵築,日野,3.81,12319.0,Sentinel-1,DESCENDING
2025-12-29,43,轟溜池,杵築,船部,2.04,7999.6,Sentinel-1,DESCENDING
2025-12-29,48,申川溜池北方の池,杵築,八坂,0.49,966.5,Sentinel-1,DESCENDING
