date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-06-20,0,野狐谷溜池,杵築,八坂,2.25,7615.3,Sentinel-1,DESCENDING
2025-06-20,1,申川溜池,杵築,八坂,2.06,5175.6,Sentinel-1,DESCENDING
2025-06-20,2,白水池,杵築,馬場尾,4.84,28763.7,Sentinel-1,DESCENDING
2025-06-20,3,床並溜池,山香,下,1.65,7079.4,Sentinel-1,DESCENDING
2025-06-20,12,大河内溜池南方の池,大田,白木原,0.92,1557.5,Sentinel-1,DESCENDING
2025-06-20,13,大河内溜池,大田,白木原,2.64,10995.3,Sentinel-1,DESCENDING
2025-06-20,14,黄午渕溜池,大田,永松,0.89,2533.7,Sentinel-1,DESCENDING
2025-06-20,15,俣水1012付近の池,大田,俣水,1.61,5968.1,Sentinel-1,DESCENDING
2025-06-20,16,東下司溜池,杵築,南杵築,0.65,654.9,Sentinel-1,DESCENDING
2025-06-20,17,西下司溜池,杵築,南杵築,1.3,4255.9,Sentinel-1,DESCENDING
2025-06-20,18,日指ダム,山香,日指,39.42,227345.3,Sentinel-1,DESCENDING
2025-06-20,19,日指ダム,山香,日指,12.57,56745.3,Sentinel-1,DESCENDING
2025-06-20,20,楠溜池,山香,吉野渡,7.11,40723.9,Sentinel-1,DESCENDING
2025-06-20,21,石山ダム,杵築,溝井,10.73,41879.1,Sentinel-1,DESCENDING
2025-06-20,22,尾払溜池,杵築,守江,7.07,44343.4,Sentinel-1,DESCENDING
2025-06-20,23,鍋倉ダム,杵築,守江,9.42,54041.9,Sentinel-1,DESCENDING
2025-06-20,24,糠味噌溜池,杵築,日野,1.69,2014.0,Sentinel-1,DESCENDING
2025-06-20,25,弁天池,杵築,溝井,4.32,24558.6,Sentinel-1,DESCENDING
2025-06-20,26,山迫溜池,杵築,鴨川,2.08,6972.2,Sentinel-1,DESCENDING
2025-06-20,27,スネコスリ溜池,杵築,猪尾,5.54,27674.0,Sentinel-1,DESCENDING
2025-06-20,28,中ノ池溜池,杵築,溝井,0.91,2482.1,Sentinel-1,DESCENDING
2025-06-20,29,立尻溜池,杵築,溝井,1.61,6240.3,Sentinel-1,DESCENDING
2025-06-20,30,本庄新池,杵築,本庄,3.53,14865.3,Sentinel-1,DESCENDING
2025-06-20,31,双子溜池,杵築,本庄,2.7,13653.5,Sentinel-1,DESCENDING
2025-06-20,32,大台溜池,杵築,本庄,5.22,23940.5,Sentinel-1,DESCENDING
2025-06-20,33,夫婦池南部,杵築,熊野,1.43,3498.1,Sentinel-1,DESCENDING
2025-06-20,34,夫婦池北部,杵築,熊野,2.44,10160.9,Sentinel-1,DESCENDING
2025-06-20,35,新宮溜池,杵築,日野,3.81,16740.9,Sentinel-1,DESCENDING
2025-06-20,43,轟溜池,杵築,船部,2.04,7341.6,Sentinel-1,DESCENDING
2025-06-20,48,申川溜池北方の池,杵築,八坂,0.49,1695.4,Sentinel-1,DESCENDING
