date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2026-01-16,0,野狐谷溜池,杵築,八坂,2.25,0.0,Sentinel-1,DESCENDING
2026-01-16,1,申川溜池,杵築,八坂,2.06,0.0,Sentinel-1,DESCENDING
2026-01-16,2,白水池,杵築,馬場尾,4.84,0.0,Sentinel-1,DESCENDING
2026-01-16,3,床並溜池,山香,下,1.65,0.0,Sentinel-1,DESCENDING
2026-01-16,12,大河内溜池南方の池,大田,白木原,0.92,0.0,Sentinel-1,DESCENDING
2026-01-16,13,大河内溜池,大田,白木原,2.64,0.0,Sentinel-1,DESCENDING
2026-01-16,14,黄午渕溜池,大田,永松,0.89,0.0,Sentinel-1,DESCENDING
2026-01-16,15,俣水1012付近の池,大田,俣水,1.61,0.0,Sentinel-1,DESCENDING
2026-01-16,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2026-01-16,17,西下司溜池,杵築,南杵築,1.3,0.0,Sentinel-1,DESCENDING
2026-01-16,18,日指ダム,山香,日指,39.42,0.0,Sentinel-1,DESCENDING
2026-01-16,19,日指ダム,山香,日指,12.57,0.0,Sentinel-1,DESCENDING
2026-01-16,20,楠溜池,山香,吉野渡,7.11,0.0,Sentinel-1,DESCENDING
2026-01-16,21,石山ダム,杵築,溝井,10.73,0.0,Sentinel-1,DESCENDING
2026-01-16,22,尾払溜池,杵築,守江,7.07,0.0,Sentinel-1,DESCENDING
2026-01-16,23,鍋倉ダム,杵築,守江,9.42,0.0,Sentinel-1,DESCENDING
2026-01-16,24,糠味噌溜池,杵築,日野,1.69,0.0,Sentinel-1,DESCENDING
2026-01-16,25,弁天池,杵築,溝井,4.32,0.0,Sentinel-1,DESCENDING
2026-01-16,26,山迫溜池,杵築,鴨川,2.08,0.0,Sentinel-1,DESCENDING
2026-01-16,27,スネコスリ溜池,杵築,猪尾,5.54,0.0,Sentinel-1,DESCENDING
2026-01-16,28,中ノ池溜池,杵築,溝井,0.91,0.0,Sentinel-1,DESCENDING
2026-01-16,29,立尻溜池,杵築,溝井,1.61,0.0,Sentinel-1,DESCENDING
2026-01-16,30,本庄新池,杵築,本庄,3.53,0.0,Sentinel-1,DESCENDING
2026-01-16,31,双子溜池,杵築,本庄,2.7,0.0,Sentinel-1,DESCENDING
2026-01-16,32,大台溜池,杵築,本庄,5.22,0.0,Sentinel-1,DESCENDING
2026-01-16,33,夫婦池南部,杵築,熊野,1.43,0.0,Sentinel-1,DESCENDING
2026-01-16,34,夫婦池北部,杵築,熊野,2.44,0.0,Sentinel-1,DESCENDING
2026-01-16,35,新宮溜池,杵築,日野,3.81,0.0,Sentinel-1,DESCENDING
2026-01-16,43,轟溜池,杵築,船部,2.04,0.0,Sentinel-1,DESCENDING
2026-01-16,48,申川溜池北方の池,杵築,八坂,0.49,0.0,Sentinel-1,DESCENDING
2026-01-16,0,野狐谷溜池,杵築,八坂,2.25,6443.0,Sentinel-1,ASCENDING
2026-01-16,1,申川溜池,杵築,八坂,2.06,6790.5,Sentinel-1,ASCENDING
2026-01-16,2,白水池,杵築,馬場尾,4.84,28484.7,Sentinel-1,ASCENDING
2026-01-16,3,床並溜池,山香,下,1.65,3556.0,Sentinel-1,ASCENDING
2026-01-16,12,大河内溜池南方の池,大田,白木原,0.92,2285.0,Sentinel-1,ASCENDING
2026-01-16,13,大河内溜池,大田,白木原,2.64,6877.3,Sentinel-1,ASCENDING
2026-01-16,14,黄午渕溜池,大田,永松,0.89,1274.8,Sentinel-1,ASCENDING
2026-01-16,15,俣水1012付近の池,大田,俣水,1.61,1344.7,Sentinel-1,ASCENDING
2026-01-16,16,東下司溜池,杵築,南杵築,0.65,832.5,Sentinel-1,ASCENDING
2026-01-16,17,西下司溜池,杵築,南杵築,1.3,2047.7,Sentinel-1,ASCENDING
2026-01-16,18,日指ダム,山香,日指,39.42,221613.4,Sentinel-1,ASCENDING
2026-01-16,19,日指ダム,山香,日指,12.57,56059.8,Sentinel-1,ASCENDING
2026-01-16,20,楠溜池,山香,吉野渡,7.11,26467.5,Sentinel-1,ASCENDING
2026-01-16,21,石山ダム,杵築,溝井,10.73,34085.6,Sentinel-1,ASCENDING
2026-01-16,22,尾払溜池,杵築,守江,7.07,44745.5,Sentinel-1,ASCENDING
2026-01-16,23,鍋倉ダム,杵築,守江,9.42,52760.7,Sentinel-1,ASCENDING
2026-01-16,24,糠味噌溜池,杵築,日野,1.69,5073.9,Sentinel-1,ASCENDING
2026-01-16,25,弁天池,杵築,溝井,4.32,15902.0,Sentinel-1,ASCENDING
2026-01-16,26,山迫溜池,杵築,鴨川,2.08,8665.3,Sentinel-1,ASCENDING
2026-01-16,27,スネコスリ溜池,杵築,猪尾,5.54,30034.8,Sentinel-1,ASCENDING
2026-01-16,28,中ノ池溜池,杵築,溝井,0.91,144.9,Sentinel-1,ASCENDING
2026-01-16,29,立尻溜池,杵築,溝井,1.61,5596.9,Sentinel-1,ASCENDING
2026-01-16,30,本庄新池,杵築,本庄,3.53,3618.6,Sentinel-1,ASCENDING
2026-01-16,31,双子溜池,杵築,本庄,2.7,15458.4,Sentinel-1,ASCENDING
