date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2026-01-10,0,野狐谷溜池,杵築,八坂,2.25,5064.7,Sentinel-1,DESCENDING
2026-01-10,1,申川溜池,杵築,八坂,2.06,4271.1,Sentinel-1,DESCENDING
2026-01-10,2,白水池,杵築,馬場尾,4.84,19188.8,Sentinel-1,DESCENDING
2026-01-10,3,床並溜池,山香,下,1.65,3717.8,Sentinel-1,DESCENDING
2026-01-10,12,大河内溜池南方の池,大田,白木原,0.92,1547.8,Sentinel-1,DESCENDING
2026-01-10,13,大河内溜池,大田,白木原,2.64,10078.9,Sentinel-1,DESCENDING
2026-01-10,14,黄午渕溜池,大田,永松,0.89,2801.0,Sentinel-1,DESCENDING
2026-01-10,15,俣水1012付近の池,大田,俣水,1.61,4811.3,Sentinel-1,DESCENDING
2026-01-10,16,東下司溜池,杵築,南杵築,0.65,166.5,Sentinel-1,DESCENDING
2026-01-10,17,西下司溜池,杵築,南杵築,1.3,1436.8,Sentinel-1,DESCENDING
2026-01-10,18,日指ダム,山香,日指,39.42,166331.2,Sentinel-1,DESCENDING
2026-01-10,19,日指ダム,山香,日指,12.57,42716.3,Sentinel-1,DESCENDING
2026-01-10,20,楠溜池,山香,吉野渡,7.11,26169.0,Sentinel-1,DESCENDING
2026-01-10,21,石山ダム,杵築,溝井,10.73,29394.1,Sentinel-1,DESCENDING
2026-01-10,22,尾払溜池,杵築,守江,7.07,32909.6,Sentinel-1,DESCENDING
2026-01-10,23,鍋倉ダム,杵築,守江,9.42,36026.5,Sentinel-1,DESCENDING
2026-01-10,24,糠味噌溜池,杵築,日野,1.69,3819.7,Sentinel-1,DESCENDING
2026-01-10,25,弁天池,杵築,溝井,4.32,13775.0,Sentinel-1,DESCENDING
2026-01-10,26,山迫溜池,杵築,鴨川,2.08,6809.7,Sentinel-1,DESCENDING
2026-01-10,27,スネコスリ溜池,杵築,猪尾,5.54,28933.5,Sentinel-1,DESCENDING
2026-01-10,28,中ノ池溜池,杵築,溝井,0.91,2674.0,Sentinel-1,DESCENDING
2026-01-10,29,立尻溜池,杵築,溝井,1.61,6303.3,Sentinel-1,DESCENDING
2026-01-10,30,本庄新池,杵築,本庄,3.53,1076.6,Sentinel-1,DESCENDING
2026-01-10,31,双子溜池,杵築,本庄,2.7,14753.2,Sentinel-1,DESCENDING
2026-01-10,32,大台溜池,杵築,本庄,5.22,25269.5,Sentinel-1,DESCENDING
2026-01-10,33,夫婦池南部,杵築,熊野,1.43,2653.4,Sentinel-1,DESCENDING
2026-01-10,34,夫婦池北部,杵築,熊野,2.44,10633.7,Sentinel-1,DESCENDING
2026-01-10,35,新宮溜池,杵築,日野,3.81,11491.5,Sentinel-1,DESCENDING
2026-01-10,43,轟溜池,杵築,船部,2.04,7506.1,Sentinel-1,DESCENDING
2026-01-10,48,申川溜池北方の池,杵築,八坂,0.49,1384.7,Sentinel-1,DESCENDING
