date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-03-04,0,野狐谷溜池,杵築,八坂,2.25,9025.3,Sentinel-1,DESCENDING
2025-03-04,1,申川溜池,杵築,八坂,2.06,6203.9,Sentinel-1,DESCENDING
2025-03-04,2,白水池,杵築,馬場尾,4.84,28936.1,Sentinel-1,DESCENDING
2025-03-04,3,床並溜池,山香,下,1.65,7793.8,Sentinel-1,DESCENDING
2025-03-04,12,大河内溜池南方の池,大田,白木原,0.92,2696.7,Sentinel-1,DESCENDING
2025-03-04,13,大河内溜池,大田,白木原,2.64,12267.2,Sentinel-1,DESCENDING
2025-03-04,14,黄午渕溜池,大田,永松,0.89,2859.4,Sentinel-1,DESCENDING
2025-03-04,15,俣水1012付近の池,大田,俣水,1.61,5690.6,Sentinel-1,DESCENDING
2025-03-04,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2025-03-04,17,西下司溜池,杵築,南杵築,1.3,83.3,Sentinel-1,DESCENDING
2025-03-04,18,日指ダム,山香,日指,39.42,230169.5,Sentinel-1,DESCENDING
2025-03-04,19,日指ダム,山香,日指,12.57,58544.9,Sentinel-1,DESCENDING
2025-03-04,20,楠溜池,山香,吉野渡,7.11,31971.7,Sentinel-1,DESCENDING
2025-03-04,21,石山ダム,杵築,溝井,10.73,38274.4,Sentinel-1,DESCENDING
2025-03-04,22,尾払溜池,杵築,守江,7.07,42118.8,Sentinel-1,DESCENDING
2025-03-04,23,鍋倉ダム,杵築,守江,9.42,49611.1,Sentinel-1,DESCENDING
2025-03-04,24,糠味噌溜池,杵築,日野,1.69,3574.2,Sentinel-1,DESCENDING
2025-03-04,25,弁天池,杵築,溝井,4.32,22035.0,Sentinel-1,DESCENDING
2025-03-04,26,山迫溜池,杵築,鴨川,2.08,6492.7,Sentinel-1,DESCENDING
2025-03-04,27,スネコスリ溜池,杵築,猪尾,5.54,27754.0,Sentinel-1,DESCENDING
2025-03-04,28,中ノ池溜池,杵築,溝井,0.91,2629.9,Sentinel-1,DESCENDING
2025-03-04,29,立尻溜池,杵築,溝井,1.61,7174.8,Sentinel-1,DESCENDING
2025-03-04,30,本庄新池,杵築,本庄,3.53,15553.7,Sentinel-1,DESCENDING
2025-03-04,31,双子溜池,杵築,本庄,2.7,13914.3,Sentinel-1,DESCENDING
2025-03-04,32,大台溜池,杵築,本庄,5.22,27055.5,Sentinel-1,DESCENDING
2025-03-04,33,夫婦池南部,杵築,熊野,1.43,2823.2,Sentinel-1,DESCENDING
2025-03-04,34,夫婦池北部,杵築,熊野,2.44,11067.3,Sentinel-1,DESCENDING
2025-03-04,35,新宮溜池,杵築,日野,3.81,16204.1,Sentinel-1,DESCENDING
2025-03-04,43,轟溜池,杵築,船部,2.04,7190.9,Sentinel-1,DESCENDING
2025-03-04,48,申川溜池北方の池,杵築,八坂,0.49,1479.7,Sentinel-1,DESCENDING
